,ace,berger_parker_d,brillouin_d,chao1,count_range,dominance,doubles,enspie,fisher_alpha,gini_index,goods_coverage,heip_e,hill,inv_simpson,kempton_taylor_q,margalef,max_count,mcintosh_d,mcintosh_e,mean_count,median_count,menhinick,min_count,num_doubletons,num_singletons,observed_features,percent_singletons,pielou_e,renyi,robbins,shannon,simpson_d,simpson_e,singles,std_count,strong,total_count,tsallis,unique_kmers,file_size
ERR10222453,524799.0,0.0374399875289818,11.722442398783713,524799.0,171890471.0,0.001539139869049,0.0,649.7135316349486,45552.39763230429,0.5841640051503116,1.0,0.2350997292129278,649.7135316349486,649.7135316349486,232654.0782204991,23589.19906125812,171890692.0,0.9607823065607024,0.1111364234218861,8748.299962461819,4433.0,7.745236198661769,221.0,0.0,0.0,524799.0,0.0,0.8900793796768823,6.476531545182215,0.0,11.723031335414335,0.001539139869049,0.0012380235702334,0.0,248479.296748146,0.4312990474972739,4591099072.0,0.9984608601309508,524799.0,1978990787
SRR6765266,524799.0,0.0001487765008873,12.939800235023002,524799.0,54655.0,2.9265427360137248e-06,0.0,341700.1186055156,60207.18181281378,0.366852023794495,1.0,0.7983905014380858,341700.1186055156,341700.1186055156,282267.9955855156,26609.86421116936,54659.0,0.9983413712261338,0.0017131612651921,700.058515736501,585.0,27.379740520187504,4.0,0.0,0.0,524799.0,0.0,0.982904799079266,12.741688785207554,0.0,12.94561364124436,2.9265427360137248e-06,0.6511066496039734,0.0,512.4536887664874,0.261749397235862,367390009.0,0.999997073457264,524799.0,310079948
SRR6765267,524799.0,0.0001460976926689,12.93526991980366,524799.0,55187.0,2.9534038986303483e-06,0.0,338592.3613305155,59990.71366847821,0.3704067820441257,1.0,0.7946675512991976,338592.3613305155,338592.3613305155,279094.741297548,26572.332894798004,55191.0,0.998332817448608,0.0017209377717138,719.8332561609302,598.0,27.001043335120183,4.0,0.0,0.0,524799.0,0.0,0.9825499250815312,12.73255218885941,0.0,12.940939677224344,2.9534038986303483e-06,0.6451848447320125,0.0,533.8151673074888,0.2644441047974125,377767773.0,0.9999970465961012,524799.0,314979729
SRR6765260,524799.0,0.0001865029003548,12.91679995306239,524799.0,94784.0,3.136369171936606e-06,0.0,318840.0169685804,57783.35580564528,0.3827073810648085,1.0,0.7791048966207474,318840.0169685804,318840.0169685804,276773.0315613055,26179.000886350408,94794.0,0.9982732996890916,0.0017728101763101,968.5058774883336,777.0,23.277984201265816,10.0,0.0,0.0,524799.0,0.0,0.9810482580091688,12.672444741761591,0.0,12.921161564679982,3.136369171936606e-06,0.6075469217139904,0.0,778.4060777328589,0.2737311694570747,508270916.0,0.999996863630828,524799.0,423517483
ERR10222454,524799.0,0.0750836702210779,10.940725781415493,524799.0,133684214.0,0.0059310865808401,0.0,168.60317015610687,50082.2110790394,0.6713029124024041,1.0,0.1076661787815162,168.60317015610687,168.60317015610687,159741.996802182,24638.23766123349,133684273.0,0.9230083264692408,0.0770362546550986,3392.6716228498917,1296.0,12.437284999904936,59.0,0.0,0.0,524799.0,0.0,0.8307840862803509,5.127547848214868,0.0,10.94206662776942,0.0059310865808401,0.0003212718967759,0.0,189249.910622479,0.4977569611076382,1780470675.0,0.9940689134191598,524799.0,729003792
SRR6765262,524799.0,0.000160398248664,12.9388258293254,524799.0,87726.0,2.9925206518281867e-06,0.0,334166.4490733193,57263.72519802063,0.366595372615413,1.0,0.7962463904666697,334166.4490733193,334166.4490733193,289805.5530932986,26083.50905762449,87734.0,0.9983127953491024,0.0017315517014026,1042.258173129141,859.0,22.439276223729625,8.0,0.0,0.0,524799.0,0.0,0.9827006236462794,12.719394498342378,0.0,12.942924493452068,2.9925206518281867e-06,0.6367513068304613,0.0,787.2132897189832,0.2612442464523929,546976047.0,0.9999970074793482,524799.0,452184259
SRR6765265,524799.1241326138,0.0001490689181326,12.88880575573558,524799.0,15967.0,3.253610189046093e-06,3.0,307350.8938983204,71808.01337230385,0.3915866843688164,0.9999999906645216,0.7671304737724604,307350.8938983204,307350.8938983204,277335.25190736423,28383.65529636435,15968.0,0.9982926786711624,0.0018126572898232,204.11288702912924,160.0,50.70622586934123,1.0,3.0,1.0,524799.0,0.0001905491435768,0.9798722631911568,12.635745350736068,9.335478339967856e-09,12.905672806692078,3.253610189046093e-06,0.5856544960991168,1.0,171.68446520348098,0.2800377201255079,107118239.0,0.999996746389811,524799.0,95577546
SRR9113725,524799.0,0.00010654395801931091,12.7673366876073,524799.0,565613.0,4.6001452074558735e-06,0.0,217384.44220830445,44931.11935941854,0.4625147449703426,1.0,0.6683748013691827,217384.44220830445,217384.44220830445,245604.88062273592,23435.851971201966,565804.0,0.997868898287816,.,10119.153599759145,6573.0,7.201523883282011,191.0,0.0,0.0,524799.0,0.0,0.9694091371451545,12.289422688129214,0.0,12.767865373664922,4.6001452074558735e-06,0.4142241928972891,0.0,12033.505851992915,0.3398748988878045,5310521690.0,0.9999953998547926,524799.0,2402596432
ERR10222452,524799.0,0.0784450711532853,10.92475851475468,524799.0,215439971.0,0.0064273032853416,0.0,155.58624754500715,47897.31150458668,0.6624856732541655,1.0,0.1059155218423492,155.58624754500715,155.58624754500715,176614.4082026617,24146.9065902929,215440063.0,0.9198470884273644,0.0801857863904341,5233.205718760897,2002.0,10.014115491557504,92.0,0.0,0.0,524799.0,0.0,0.8295394060376267,5.047200224451406,0.0,10.925673229808302,0.0064273032853416,0.0002964682622204,0.0,303888.53581442364,0.493478147011482,2746381128.0,0.9935726967146584,524799.0,1110676092
SRR6765261,524799.0,0.0001621561168125,12.932953023670189,524799.0,86633.0,3.020400568607947e-06,0.0,331081.9135691275,57428.25525744186,0.3712784201550787,1.0,0.791648745170817,331081.9135691275,331081.9135691275,284811.6420591169,26113.867174503263,86645.0,0.998305257554182,0.0017396385690064,1018.162673709363,836.0,22.703243839818903,12.0,0.0,0.0,524799.0,0.0,0.982260947782382,12.710121096761316,0.0,12.937133623505428,3.020400568607947e-06,0.6308737508438994,0.0,778.8133861076572,0.2648266018143757,534330753.0,0.9999969795994312,524799.0,437640795
SRR6765264,524799.0,0.0001404721133265,12.897271380390512,524799.0,47967.0,3.206766277611606e-06,0.0,311840.62492536823,60782.91796294964,0.395941780404178,1.0,0.7654197661063038,311840.62492536823,311840.62492536823,263829.4958729342,26708.80735799549,47972.0,0.9982632743471828,0.0017935007220495,650.7358150453792,516.0,28.398417809169647,5.0,0.0,0.0,524799.0,0.0,0.9797027595659056,12.650247518732993,0.0,12.90344031332614,3.206766277611606e-06,0.5942096401200616,0.0,537.7565713299279,0.2834071830371277,341505505.0,0.9999967932337224,524799.0,276836829
SRR9109403,524799.0,0.00024726717055406026,12.73217487194693,524799.0,1487117.0,5.561694799472807e-06,0.0,179801.30806436736,44413.68485814995,0.4768215943828019,1.0,0.6452443096814794,179801.30806436736,179801.30806436736,233027.63594379567,23306.27931557526,1487206.0,0.9976545394791485,.,11460.71389046092,7508.0,6.766914107647329,89.0,0.0,0.0,524799.0,0.0,0.9667350358988354,12.09960767610091,0.0,12.732645399558736,5.561694799472807e-06,0.3426098526566692,0.0,15875.351216010622,0.34712806581145234,6014571189.0,0.9999944383052005,524799.0,3696979270
ERR9358528,521574.6099188472,0.0036933559022155,12.165557766128648,523176.7713559322,42901.0,0.0001465691803293,17699.0,6822.71673862766,111422.0204052492,0.5634155019392209,0.9989309567480836,0.4081973890311959,6822.71673862766,6822.71673862766,218066.9758646928,31892.26681471593,42902.0,0.9881833648982108,0.0126725878918303,22.389213235393324,12.0,152.22618269815462,1.0,17699.0,12418.0,518821.0,2.3935037325011903,0.9319112214874272,8.828013020290083,0.0010690432519162,12.263312578102571,0.0001465691803293,0.0131504251728971,12418.0,193.95206797587397,0.4136369677150032,11615994.0,0.9998534308196706,518821.0,5712176
ERR9360683,524492.35628754,0.0012120029251657,12.283754077181309,524725.7423398328,55714.0,2.347720927769124e-05,2871.0,42594.500401299,82954.78580610758,0.623378109787293,0.9999625837740056,0.4256599763322408,42594.500401299,42594.500401299,181146.9771915588,29711.24923297229,55715.0,0.995301469488635,0.004901219488041,87.69247688430804,39.0,77.31644846548225,1.0,2871.0,1720.0,524211.0,0.3281121533123112,0.9351454378796712,10.659480425362467,3.74162259945271e-05,12.315537698904992,2.347720927769124e-05,0.0812544956158855,1720.0,294.873843819659,0.4711450080970187,45969361.0,0.9999765227907224,524211.0,22132283
ERR9358617,521064.4352357668,0.0005949677862003,12.231662945002844,522872.7412122089,5313.0,1.0939648436521303e-05,27651.0,91410.61578007984,119302.46053975089,0.5953190123500753,0.9978906298283752,0.4468725155446423,91410.61578007984,91410.61578007984,222006.4653895913,32268.08264924769,5314.0,0.9970260986893168,0.0035105031135968,17.2940062541751,9.0,172.809827756802,1.0,27651.0,18840.0,516455.0,3.64794609404498,0.9387688910667072,11.423116897088144,0.0021093701716248,12.349263910372446,1.0939648436521303e-05,0.1769962838583804,18840.0,37.29189353724566,0.441852328983059,8931576.0,0.9999890603515634,516455.0,4484773
ERR9360673,501774.8336981951,0.0009973620037392,12.174125138615258,504288.6007782101,3610.0,1.4950430359743751e-05,68104.0,66887.70663703755,142542.3218916591,0.5612833069737155,0.9802082611182662,0.5160225043574962,66887.70663703755,66887.70663703755,168287.4911296158,30895.694214017265,3611.0,0.9966572129022409,0.0044385930145449,7.759565101844867,4.0,245.2166491479453,1.0,68104.0,71657.0,466592.0,15.357528633152734,0.9493149297175608,11.110770471936972,0.0197917388817337,12.391607601860956,1.4950430359743751e-05,0.1433537365343545,71657.0,18.96852821624911,0.4169130028297991,3620551.0,0.9999850495696404,466592.0,1828451
SRR9109399,524799.0,0.00018884770920950882,12.79995739513267,524799.0,1078896.0,4.616799062065768e-06,0.0,216600.28659608896,44625.52144364283,0.44491102506049585,1.0,0.6905143019093841,216600.28659608896,216600.28659608896,248494.11276183493,23359.532245681443,1079003.0,0.9978645274908685,.,10887.24339985404,7605.0,6.9428460164611945,107.0,0.0,0.0,524799.0,0.0,0.9718833657610653,12.285808936706458,0.0,12.800452871204557,4.616799062065768e-06,0.4127299910939025,0.0,12986.850153599904,0.32207079571662384,5713614449.0,0.999995383200938,524799.0,3593661371
SRR9109408,524799.0,0.00040837815809702325,12.784580407828505,524799.0,2469831.0,5.617932024899676e-06,0.0,178001.44173475608,44390.601140504696,0.44505101335053376,1.0,0.6799606197342682,178001.44173475608,178001.44173475608,254547.0829045583,23300.458995825884,2470074.0,0.9976426100560714,.,11525.358933610773,7974.0,6.74790981513772,243.0,0.0,0.0,524799.0,0.0,0.9707139764886002,12.089546928874881,0.0,12.785051113341813,5.617932024899676e-06,0.33918022278006643,0.0,16087.209406153126,0.32220888929134106,6048496843.0,0.9999943820679751,524799.0,3756612056
ERR9358563,523159.21631628,0.0001876543931471,12.296711303760514,523952.0612159329,5778.0,9.446501753674288e-06,7154.0,105859.29332104794,89321.2885630602,0.6325585585945559,0.9998352706806652,0.4380767554202411,105859.29332104794,105859.29332104794,169480.89224882462,30282.212667726304,5779.0,0.9971061616124376,0.0031265271903765,58.97872083714766,26.0,94.0917682218134,1.0,7154.0,5073.0,522154.0,0.9715524538737612,0.937310012520306,11.5698660697903,0.0001647293193347,12.34035915580399,9.446501753674288e-06,0.2027357701387865,5073.0,116.9583676180174,0.4806349988539571,30795975.0,0.9999905534982464,522154.0,14023217
ERR9358625,524749.6756633391,0.0003224363635724,12.2724915802798,524787.1503546099,40705.0,1.0671819291767557e-05,704.0,93704.7351215382,69974.3406776492,0.6531281204272454,0.9999971563245094,0.4128625495154022,93704.7351215382,93704.7351215382,156192.79184151473,28128.1461698456,40706.0,0.9968219426622544,0.003280408972331,240.60611477884336,95.0,46.698243621889,1.0,704.0,359.0,524696.0,0.0684205711497705,0.9328322502086476,11.447904001864696,2.8436754906524426e-06,12.285936485288468,1.0671819291767557e-05,0.178588621071131,359.0,516.0123853874067,0.4981987545145236,126245066.0,0.9999893281807082,524696.0,57024002
ERR9358602,524498.9722658278,0.0002409878213932,11.819104350170155,524661.7788235294,136978.0,1.823282861880949e-05,2124.0,54846.12513542591,56936.82907444356,0.7766258711567009,0.999997869481806,0.2598796380259809,54846.12513542591,54846.12513542591,70434.06827567884,26009.87066236669,136979.0,0.9957717750778252,0.0042739340537503,1084.0890472748356,319.0,21.99198806863385,1.0,2124.0,1211.0,524317.0,0.2309671439224744,0.8976806056359425,10.91228681845725,2.130518194082632e-06,11.822320488091265,1.823282861880949e-05,0.1046048957699748,1211.0,3171.7307220935245,0.6026905178274313,568406317.0,0.9999817671713812,524317.0,270425848
ERR9358601,517042.4717445824,0.0060266298112567,11.624421886384624,519595.7857612088,40683.0,0.0003808431061387,48711.0,2625.753187811577,126032.06489950795,0.6388436605232404,0.9942346762301124,0.2547771584222689,2625.753187811577,2625.753187811577,193971.60055067195,32053.542226273195,40684.0,0.9808623124418496,0.021089896446103,13.392980430435196,6.0,193.99803491235653,1.0,48711.0,38920.0,504048.0,7.721486842522935,0.8958632324546142,7.873123062559684,0.0057653237698877,11.763066579189388,0.0003808431061387,0.0052093316267728,38920.0,185.0768430179313,0.4798859942560376,6750705.0,0.9996191568938612,504048.0,3324980
ERR9360691,517105.695145956,0.000691076848646,12.208147821365277,519689.0912090872,4450.0,1.3318058206738629e-05,44545.0,75086.02113587575,128575.99841967512,0.5897541372840317,0.99453255894221,0.4597294188095346,75086.02113587575,75086.02113587575,182417.9677076028,32259.559106084187,4451.0,0.9967433599013656,0.0039603911018499,12.73436594822558,7.0,199.2912811301213,1.0,44545.0,35214.0,505771.0,6.962439523025242,0.9408310972431626,11.226389683753888,0.00546744105779,12.35672441767472,1.3318058206738629e-05,0.1484585338737803,35214.0,30.49844120752389,0.436237092934959,6440673.0,0.9999866819417932,505771.0,3203209
ERR9358564,524087.32699168345,0.002559117741966,12.249702541878284,524544.272985368,67410.0,7.312816741655952e-05,4578.0,13674.62135764604,92611.46460738446,0.5914894734823385,0.9998898316344932,0.4197995612244053,13674.62135764604,13674.62135764604,194355.37202824836,30645.20019966479,67411.0,0.991641711308584,0.0087249377338622,50.306039627596085,25.0,102.02347747436876,1.0,4578.0,2902.0,523625.0,0.5542134160897589,0.9340871602536231,9.523296938252075,0.0001101683655068,12.30055578091176,7.312816741655952e-05,0.0261152950253445,2902.0,307.2036935525776,0.4416103350411704,26341500.0,0.9999268718325834,523625.0,12589576
ERR9360704,521356.31038571865,0.0001304044422189,12.298349313770508,522979.725665962,3196.0,8.932208332037272e-06,11824.0,111954.39725843458,93071.35795019208,0.6337146967800421,0.999609561676284,0.4450731210279557,111954.39725843458,111954.39725843458,155051.16726536475,30508.95931207808,3197.0,0.9972127214609434,0.0030533315788276,47.227417906940005,20.0,104.8409441673081,1.0,11824.0,9572.0,519106.0,1.843939388101852,0.9384861173594432,11.6258469000267,0.0003904383237159,12.350349088678785,8.932208332037272e-06,0.2156677003510546,9572.0,90.06409679666864,0.4822806265697936,24516036.0,0.999991067791668,519106.0,11530070
ERR9358532,524477.9809119256,0.0039217606781178,12.226143150886346,524750.4529411765,67907.0,0.0001617117614388,5099.0,6183.842109578874,101947.56068434092,0.5432637343977483,0.9998500781834188,0.4187827957059766,6183.842109578874,6183.842109578874,232212.73280491872,31444.47772883737,67908.0,0.9875207216618492,0.0131134962964654,33.0395390104753,19.0,125.9464547208065,1.0,5099.0,2596.0,524090.0,0.4953347707454826,0.933907467580969,8.729695057855098,0.0001499218165811,12.299018471627624,0.0001617117614388,0.0117991988200096,2596.0,302.36416593403806,0.3984071590975565,17315692.0,0.9998382882385612,524090.0,8517491
SRR9109400,524799.0,0.0002816468770420672,12.713625675672334,524799.0,1662586.0,6.027387958771472e-06,0.0,165909.34694102954,44490.456353125475,0.4833790380849319,1.0,0.6333906525137212,165909.34694102954,165909.34694102954,234413.1712236848,23325.6118480988,1662664.0,0.9975579094758379,.,11248.809309850058,7242.0,6.830354148267833,78.0,0.0,0.0,524799.0,0.0,0.9653272528085634,12.019196815405373,0.0,12.714103811406545,6.027387958771472e-06,0.3161388397101167,0.0,16544.421901522954,0.3524718539568164,5903363877.0,0.9999939726120413,524799.0,3667389741
ERR9358541,523767.06308301067,0.0002212930030822,12.414780936725744,524404.9200318508,4208.0,8.504002539357762e-06,8790.0,117591.68642904966,99410.96215160046,0.5789835897403574,0.9997226082479778,0.5036000656917216,117591.68642904966,117591.68642904966,192075.31488895125,31192.703128778045,4209.0,0.9973125163683642,0.0029985872007239,36.37955556575661,19.0,119.88041355558006,1.0,8790.0,5276.0,522822.0,1.0091388656177436,0.9479022441214112,11.67497361831722,0.0002773917520222,12.481025379923569,8.504002539357762e-06,0.2249172499035038,5276.0,67.53362198728156,0.4320144263062572,19020032.0,0.9999914959974606,522822.0,9009043
ERR9358518,523539.5903299109,0.0003640862862852,12.362322321418038,524362.9031059593,5045.0,8.367329734934003e-06,13457.0,119512.4408477596,107207.87874221464,0.5881029283058972,0.999432513150687,0.4875261540006355,119512.4408477596,119512.4408477596,205057.3750414059,31747.084259043288,5046.0,0.9973752751942088,0.0030058606087397,26.5471770756515,13.0,140.23393347213494,1.0,13457.0,7865.0,522065.0,1.5065173876816105,0.9454326275605184,11.691175752447524,0.000567486849313,12.447138052921243,8.367329734934003e-06,0.2289225304277428,7865.0,48.721773055649145,0.4401941018511239,13859352.0,0.999991632670265,522065.0,7090226
ERR9358580,524783.3114600303,0.0004951339839768,12.690691474829055,524788.5287769784,17997.0,5.674702362613461e-06,277.0,176220.6960118793,86903.57933704788,0.4798441562179235,0.9999971939289718,0.6446457638453594,176220.6960118793,176220.6960118793,228433.5821402805,30144.06922800784,17998.0,0.9977833318543664,0.0024170576115969,69.26797835242107,45.0,87.03987194501727,1.0,277.0,102.0,524770.0,0.0194370867237075,0.9666644328517018,12.079492443088776,2.806071028205223e-06,12.7316620843914,5.674702362613461e-06,0.3358055834210783,102.0,97.4173174471866,0.3519051158222051,36349757.0,0.9999943252976374,524770.0,17900300
ERR9358548,519286.12965666456,0.0018552335109551,12.318328757664837,521544.7276797612,22093.0,4.134062422308473e-05,18760.0,24189.28157939127,109800.4432496482,0.564407377807896,0.9987432207858032,0.4773777037518507,24189.28157939127,24189.28157939127,209218.2948416841,31644.27280973313,22094.0,0.9938583285886148,0.0067206217322991,23.09850749163555,13.0,149.40115871997793,1.0,18760.0,14967.0,515575.0,2.9029724094457645,0.943781418196183,10.093664904088689,0.0012567792141968,12.413592915433409,4.134062422308473e-05,0.0469170956299108,14967.0,104.10790303328704,0.4131509643243399,11909013.0,0.9999586593757768,515575.0,5860385
ERR9360693,516781.8746534184,0.0001698050313217,12.361095417328746,520159.153478163,3980.0,7.696789954244481e-06,17767.0,129924.29388677012,91975.8396109981,0.61535261919502,0.9991889794359324,0.4829091426459004,129924.29388677012,129924.29388677012,145375.8365595582,30051.888805067243,3981.0,0.9974316887751876,0.0028359999398383,45.97093841791735,22.0,105.3264489818222,1.0,17767.0,19014.0,509986.0,3.728337640641116,0.944611400122686,11.774707205086196,0.0008110205640674,12.414213899479972,7.696789954244481e-06,0.2547605108508275,19014.0,78.62583006917986,0.4617311667950616,23444535.0,0.9999923032100456,509986.0,11834553
ERR9360639,518162.0450662398,0.0044485587954142,11.929990999676292,520702.6212457637,56444.0,0.0002031578831925,25670.0,4922.280072450995,107122.5991791584,0.6346779180932502,0.9983682706829612,0.3230171767820466,4922.280072450995,4922.280072450995,167867.9871858549,31324.70201245181,56445.0,0.986023465146326,0.0148531105837275,24.764867650101294,11.0,143.83582209264085,1.0,25670.0,20704.0,512354.0,4.040956057725713,0.914043860533548,8.501527131496092,0.0016317293170388,12.016725383617086,0.0002031578831925,0.0096071857982,20704.0,251.44421994607748,0.476853408330031,12688379.0,0.9997968421168074,512354.0,6092336
ERR9360669,513475.9825872568,0.0007004273016374,12.179749700140013,516098.3083314304,3588.0,1.1980259486354955e-05,56928.0,83470.64611905617,134961.21181119082,0.589155549601952,0.990282425012417,0.4686040306196481,83470.64611905617,83470.64611905617,205287.859586145,31996.092817216424,3589.0,0.996979182912556,0.0038308161209505,10.365722412268902,5.0,218.3763594995296,1.0,56928.0,49793.0,494323.0,10.072968484169255,0.9421860979120562,11.332250305548694,0.0097175749875829,12.35294957118064,1.1980259486354955e-05,0.1688585117808723,49793.0,22.997232538580253,0.4366011687353981,5124015.0,0.9999880197405135,494323.0,2642125
ERR9358513,502678.05127855786,0.0007759750155992,11.869420988137492,505296.7168115208,3889.0,1.5541797132578182e-05,67078.0,64342.62340896436,126647.52198679598,0.6642122789006525,0.986083516455458,0.357632918268221,64342.62340896436,64342.62340896436,169162.48567191497,30401.318290083924,3890.0,0.99650276063011,0.0043492190941466,10.688368701481176,4.0,209.47852385648696,1.0,67078.0,69764.0,469019.0,14.874450715216229,0.9212580047706496,11.071977574114158,0.0139164835445421,12.030154201351555,1.5541797132578182e-05,0.1371855370655866,69764.0,26.805009834520718,0.5102018518176101,5013048.0,0.9999844582028674,469019.0,2507230
SRR12456168,524799.0,0.0015625084333501,12.736177562530909,524799.0,12299147.0,7.967800783086202e-06,0.0,125505.14592718842,43336.87570034521,0.4733560873187634,1.0,0.6477660159788768,125505.14592718842,125505.14592718842,229516.16551862165,23031.08295082156,12299229.0,0.9971885102505712,0.008641244582678,14999.007381873822,10089.0,5.915142887153372,82.0,0.0,0.0,524799.0,0.0,0.967031185116868,11.74010204011725,0.0,12.736545912976108,7.967800783086202e-06,0.2391489807091637,0.0,26753.343465657465,0.3427727399149861,7871464075.0,0.999992032199217,524799.0,3503298204
ERR9360640,522259.2734200202,0.0002913475650508,12.445416755074987,523520.2104868352,4163.0,7.4243206513607105e-06,13330.0,134692.45833512358,105932.50663001,0.562101604780002,0.999356292603634,0.5307715765636826,134692.45833512358,134692.45833512358,202019.7489438751,31583.483586402515,4164.0,0.997539103415393,0.0028277108218293,27.466739438758054,15.0,137.6393320574861,1.0,13330.0,9200.0,520346.0,1.768054333078375,0.9518758674847256,11.810749372227647,0.0006437073963659,12.528827426608908,7.4243206513607105e-06,0.2588517223830366,9200.0,46.47657648030984,0.4160857010935466,14292208.0,0.9999925756793486,520346.0,6766941
ERR9358554,524467.4032282766,0.0013495970985501,12.174341032578726,524675.0747065102,115600.0,2.7865496162147465e-05,2810.0,35886.67483905783,74330.71208113775,0.6646000516198933,0.9999783552649136,0.3766074745705116,35886.67483905783,35886.67483905783,158808.81203428755,28690.864476798983,115601.0,0.9948287124721956,0.0053112735152821,163.4455600842645,63.0,56.62465902217357,1.0,2810.0,1854.0,524064.0,0.3537735849056604,0.925846967308332,10.488121331174598,2.1644735086304704e-05,12.192820436349214,2.7865496162147465e-05,0.0684776570019269,1854.0,602.8306421507274,0.5093091921231472,85655934.0,0.9999721345038378,524064.0,38059207
SRR9109402,524799.0,0.0003971974739380469,12.786491233221666,524799.0,2216061.0,5.144579395644663e-06,0.0,194379.3502043311,44723.982991476834,0.4468886989159834,1.0,0.6812854362979935,194379.3502043311,194379.3502043311,255971.5975517069,23384.18665329366,2216310.0,0.9977451904327899,.,10632.393207685229,7320.0,7.025560608786513,249.0,0.0,0.0,524799.0,0.0,0.9708617636970412,12.17756694213764,0.0,12.786997584763448,5.144579395644663e-06,0.370388187104646,0.0,13862.41510911317,0.32368261583212343,5579869323.0,0.9999948554206044,524799.0,3502021283
ERR9360677,522840.7001049961,0.0002291288194955,12.335720382345716,523830.7113786875,5893.0,8.833972029118594e-06,8304.0,113199.36226918011,92646.37984426809,0.6168112113151906,0.9997631350700396,0.4592947001047385,113199.36226918011,113199.36226918011,177015.53265830912,30568.924411509237,5894.0,0.9972244201392504,0.0030337143905523,49.31694453178322,23.0,102.84165221970252,1.0,8304.0,6093.0,521596.0,1.1681454612381996,0.940897703221242,11.636905811070864,0.0002368649299604,12.386587651075766,8.833972029118594e-06,0.2170249815358632,6093.0,93.67317714707694,0.4659542863084217,25723521.0,0.9999911660279708,521596.0,11849341
ERR9358620,516219.9665157183,0.0019839305865459,11.731778898247727,515079.70081967214,72474.0,5.541964403987625e-05,44651.0,18044.14332362848,79905.00262949413,0.7539279646859399,0.9986941781197654,0.2623378786017352,18044.14332362848,18044.14332362848,78438.7066305183,28115.723901518788,72475.0,0.9927198092619118,0.0075455647029697,74.61415566616762,23.0,81.00459343380318,1.0,44651.0,47703.0,489599.0,9.74327970441116,0.8978641842055481,9.800576441504305,0.0013058218802345,11.76322571782194,5.541964403987625e-05,0.0368549431751872,47703.0,381.4338275539898,0.57999105105845,36531016.0,0.99994458035596,489599.0,16900087
ERR10125383,524799.0,0.0010154480021363,12.859282124100014,524799.0,10852794.0,6.3074525976873e-06,0.0,158542.61042986854,42177.11272279648,0.4016829595772853,1.0,0.7325617051969808,158542.61042986854,158542.61042986854,269886.9984848401,22726.031970712236,10852948.0,0.9974981844282949,0.0142698826865813,20365.591761798325,15849.0,5.076308208778702,154.0,0.0,0.0,524799.0,0.0,0.9763713896469948,11.973778671689354,0.0,12.859563604303371,6.3074525976873e-06,0.3021015863785345,0.0,30953.989898830816,0.2861172641931491,10687842191.0,0.9999936925474024,524799.0,5817727937
ERR9968971,524799.0,0.0002815762338257,12.737269229168284,524799.0,2725942.0,4.385721545340159e-06,0.0,228012.6518890609,42544.94366119054,0.4942055044144948,1.0,0.6484312073530112,228012.6518890609,228012.6518890609,195431.41749618592,22823.77511575846,2726071.0,0.9979159305569436,0.0166271503779845,18447.95234747017,12428.0,5.33362423339044,129.0,0.0,0.0,524799.0,0.0,0.967109113038406,12.33715639713852,0.0,12.737572283754885,4.385721545340159e-06,0.434476155421525,0.0,21047.02201238387,0.3594071449374776,9681466944.0,0.9999956142784546,524799.0,4997441000
ERR11491866,524799.0,0.0016416307954408,10.647133217115757,524799.0,7229549.0,0.0002679264462624,0.0,3732.367647725208,45733.397992686565,0.7628119452892761,1.0,0.0802119584177083,3732.367647725208,3732.367647725208,213062.42391285888,23633.423709206167,7229563.0,0.983646363589756,0.0742358997373383,8391.576485473486,2544.0,7.908146766575674,14.0,0.0,0.0,524799.0,0.0,0.8084348370877128,8.22479806936742,0.0,10.64770979332237,0.0002679264462624,0.0071119945878807,0.0,99151.20136677068,0.6081221479712369,4403890948.0,0.9997320735537376,524799.0,1956956551
ERR11494323,524799.0,2.8477954344338783e-05,12.924979346069131,524799.0,153417.0,2.9741974249400903e-06,0.0,336225.1582946425,44870.57808484562,0.38225477483788983,1.0,0.7824956827358731,336225.1582946425,336225.1582946425,265693.2315624341,23420.779443314816,153428.0,0.9982890144491214,.,10266.037246641095,8502.0,7.149819559306012,11.0,0.0,0.0,524799.0,0.0,0.9813779807241181,12.725536328491378,0.0,12.925504266923856,2.9741974249400903e-06,0.6406741596204308,0.0,7688.266990016387,0.2731298132462223,5387606081.0,0.9999970258025751,524799.0,3170317505
SRR13740785,524498.4685862326,6.199132157098327e-05,12.723866330500806,524588.3135391924,41094.0,4.141122066838867e-06,1262.0,241480.44512084423,55884.42085621305,0.5037051179590591,0.9999986318012248,0.6423782597337749,241480.44512084423,241480.44512084423,177874.69612396878,25810.256235958816,41095.0,0.998003787020172,0.0020365853284462,1264.4710231315198,871.0,20.36198735766322,1.0,1262.0,907.0,524263.0,0.1730047705064061,0.9663944312209248,12.394543776211812,1.3681987751522529e-06,12.727171848506575,4.141122066838867e-06,0.4606093604180425,907.0,1368.3405729786682,0.3668689672614997,662915372.0,0.9999958588779332,524263.0,386926412
